value,step,phi
192,1320,0.919907
192,1340,0.969622
192,1360,0.985983
192,1380,0.991101
192,1400,0.991683
192,1420,0.993085
192,1440,0.992644
192,1460,0.990096
192,1480,0.918657
192,1500,0.810434
192,1520,0.864408
192,1540,0.980867
192,1560,0.989153
192,1580,0.992387
192,1600,0.926206
192,1620,0.612027
192,1640,0.915999
192,1660,0.983237
192,1680,0.988420
192,1700,0.991055
192,1720,0.992337
192,1740,0.992385
192,1760,0.992999
192,1780,0.992024
192,1800,0.992448
192,1820,0.992049
192,1840,0.992498
192,1860,0.991356
192,1880,0.991563
192,1900,0.964335
192,1920,0.927436
192,1940,0.832931
192,1960,0.858332
192,1980,0.979818
192,2000,0.990231
192,2020,0.992990
192,2040,0.965370
192,2060,0.785845
192,2080,0.925044
192,2100,0.985312
192,2120,0.991153
192,2140,0.968270
192,2160,0.450137
192,2180,0.964288
192,2200,0.986189
192,2220,0.989856
192,2240,0.993082
192,2260,0.993616
192,2280,0.993002
192,2300,0.992748
192,2320,0.992757
192,2340,0.992349
192,2360,0.991663
192,2380,0.991759
192,2400,0.992508
192,2420,0.992113
192,2440,0.991466
192,2460,0.992786
192,2480,0.993078
192,2500,0.993455
192,2520,0.992704
192,2540,0.948423
192,2560,0.865480
192,2580,0.715494
192,2600,0.563576
192,2620,0.935352
192,2640,0.989101
192,2660,0.992051
192,2680,0.993905
192,2700,0.993079
192,2720,0.992996
192,2740,0.992224
192,2760,0.991945
192,2780,0.992688
192,2800,0.992703
192,2820,0.992026
192,2840,0.992373
192,2860,0.992071
192,2880,0.991280
192,2900,0.991308
192,2920,0.992985
192,2940,0.990399
192,2960,0.966495
192,2980,0.952342
192,3000,0.886975
192,3020,0.971650
192,3040,0.989598
192,3060,0.838701
192,3080,0.786983
192,3100,0.701958
192,3120,0.982643
192,3140,0.991234
192,3160,0.993467
192,3180,0.993083
192,3200,0.992337
192,3220,0.992547
192,3240,0.991734
192,3260,0.991664
192,3280,0.991823
192,3300,0.991292
192,3320,0.992176
192,3340,0.993137
192,3360,0.993110
192,3380,0.985797
192,3400,0.817318
192,3420,0.814583
192,3440,0.975930
192,3460,0.987008
192,3480,0.991247
192,3500,0.991919
192,3520,0.992353
192,3540,0.790027
192,3560,0.885566
192,3580,0.984205
192,3600,0.989462
192,3620,0.993094
192,3640,0.994104
192,3660,0.849011
192,3680,0.795125
192,3700,0.980774
192,3720,0.988231
192,3740,0.990477
192,3760,0.992257
192,3780,0.992084
192,3800,0.991429
192,3820,0.990587
192,3840,0.989772
192,3860,0.877738
192,3880,0.749844
192,3900,0.899206
192,3920,0.984464
192,3940,0.990390
192,3960,0.992663
192,3980,0.992407
192,4000,0.991119
192,4020,0.992163
192,4040,0.991795
192,4060,0.991993
192,4080,0.966897
192,4100,0.980969
192,4120,0.825999
192,4140,0.951189
192,4160,0.984392
192,4180,0.946813
192,4200,0.720900
192,4220,0.957748
192,4240,0.987094
192,4260,0.990435
192,4280,0.992475
192,4300,0.993267
192,4320,0.992649
192,4340,0.991580
192,4360,0.866923
192,4380,0.537478
192,4400,0.943660
192,4420,0.988181
192,4440,0.990031
192,4460,0.993728
192,4480,0.993189
192,4500,0.993762
192,4520,0.992038
192,4540,0.992488
192,4560,0.992460
192,4580,0.992497
192,4600,0.992874
192,4620,0.992088
192,4640,0.991831
192,4660,0.991655
192,4680,0.853077
192,4700,0.789694
192,4720,0.737947
192,4740,0.963525
192,4760,0.994215
192,4780,0.994204
192,4800,0.993864
192,4820,0.993635
192,4840,0.899249
192,4860,0.889309
192,4880,0.984491
192,4900,0.988388
192,4920,0.991021
192,4940,0.992943
192,4960,0.993290
192,4980,0.992872
192,5000,0.992535
192,5020,0.992577
192,5040,0.993011
192,5060,0.992272
192,5080,0.991951
192,5100,0.963991
192,5120,0.944229
192,5140,0.839977
192,5160,0.809769
192,5180,0.975194
192,5200,0.988420
192,5220,0.991773
192,5240,0.992662
192,5260,0.992881
192,5280,0.992831
192,5300,0.993321
192,5320,0.993017
192,5340,0.918360
192,5360,0.767983
192,5380,0.914755
192,5400,0.678807
192,5420,0.953569
192,5440,0.990036
192,5460,0.992600
192,5480,0.992547
192,5500,0.992552
192,5520,0.992346
192,5540,0.992690
192,5560,0.991692
192,5580,0.992433
192,5600,0.992967
192,5620,0.764717
192,5640,0.831821
192,5660,0.978956
192,5680,0.988835
192,5700,0.991194
192,5720,0.993266
192,5740,0.993751
192,5760,0.992877
192,5780,0.993340
192,5800,0.992487
192,5820,0.937380
192,5840,0.683738
192,5860,0.936007
192,5880,0.985225
192,5900,0.989147
192,5920,0.990896
192,5940,0.991482
192,5960,0.992183
192,5980,0.992100
192,6000,0.991347
192,6020,0.939764
192,6040,0.888955
192,6060,0.821111
192,6080,0.979078
192,6100,0.987577
192,6120,0.991166
192,6140,0.915047
192,6160,0.739052
192,6180,0.970421
192,6200,0.989551
192,6220,0.992123
192,6240,0.992073
192,6260,0.992536
192,6280,0.992368
192,6300,0.896611
192,6320,0.706816
192,6340,0.881858
192,6360,0.978968
192,6380,0.988047
192,6400,0.988791
192,6420,0.991669
192,6440,0.992374
192,6460,0.992660
192,6480,0.992488
192,6500,0.992299
192,6520,0.991603
192,6540,0.992047
192,6560,0.993074
192,6580,0.992623
192,6600,0.991944
192,6620,0.991966
192,6640,0.992930
192,6660,0.976898
192,6680,0.935927
192,6700,0.931429
192,6720,0.850510
192,6740,0.934821
192,6760,0.437003
192,6780,0.988166
192,6800,0.989309
192,6820,0.991266
192,6840,0.993648
192,6860,0.993713
192,6880,0.993935
192,6900,0.993650
192,6920,0.992102
192,6940,0.991288
192,6960,0.991374
192,6980,0.992011
192,7000,0.961372
192,7020,0.928419
192,7040,0.774771
192,7060,0.860625
192,7080,0.983581
192,7100,0.990623
192,7120,0.992190
192,7140,0.992072
192,7160,0.991801
192,7180,0.992734
192,7200,0.993146
192,7220,0.992404
192,7240,0.939639
192,7260,0.771937
192,7280,0.860553
192,7300,0.979679
192,7320,0.989582
192,7340,0.991630
192,7360,0.993396
192,7380,0.993047
192,7400,0.991870
192,7420,0.978952
192,7440,0.953685
192,7460,0.902242
192,7480,0.682881
192,7500,0.759714
192,7520,0.979679
192,7540,0.991844
192,7560,0.991907
192,7580,0.991976
192,7600,0.992824
192,7620,0.991969
192,7640,0.991470
192,7660,0.991931
192,7680,0.990523
192,7700,0.989952
192,7720,0.900842
192,7740,0.580204
192,7760,0.956606
192,7780,0.986628
192,7800,0.990420
192,7820,0.991417
192,7840,0.992735
192,7860,0.992205
192,7880,0.990857
192,7900,0.990929
192,7920,0.991094
192,7940,0.919404
192,7960,0.741897
192,7980,0.918402
192,8000,0.984417
192,8020,0.990746
192,8040,0.992619
192,8060,0.992674
192,8080,0.992941
192,8100,0.971063
192,8120,0.876405
192,8140,0.935187
192,8160,0.985711
192,8180,0.989792
192,8200,0.991523
192,8220,0.537840
192,8240,0.941296
192,8260,0.985320
192,8280,0.990652
192,8300,0.992754
192,8320,0.992897
192,8340,0.992994
192,8360,0.992564
192,8380,0.992096
192,8400,0.992375
192,8420,0.991272
192,8440,0.992397
192,8460,0.966635
192,8480,0.856139
192,8500,0.901056
192,8520,0.985301
192,8540,0.989433
192,8560,0.992329
192,8580,0.993955
192,8600,0.993108
192,8620,0.952573
192,8640,0.855280
192,8660,0.961988
192,8680,0.987190
192,8700,0.839215
192,8720,0.773350
192,8740,0.979779
192,8760,0.988683
192,8780,0.991197
192,8800,0.991501
192,8820,0.992487
192,8840,0.992353
192,8860,0.991688
192,8880,0.991615
192,8900,0.991043
192,8920,0.991344
192,8940,0.991181
192,8960,0.992219
192,8980,0.992464
384,0,0.062684
384,20,0.252432
384,40,0.618736
384,60,0.855574
384,80,0.848086
384,100,0.820393
384,120,0.791546
384,140,0.784806
384,160,0.683029
384,180,0.731656
384,200,0.657857
384,220,0.600823
384,240,0.511332
384,260,0.535532
384,280,0.562763
384,300,0.516801
384,320,0.392360
384,340,0.830189
384,360,0.912107
384,380,0.973008
384,400,0.987495
384,420,0.984480
384,440,0.957751
384,460,0.959394
384,480,0.907699
384,500,0.959589
384,520,0.598738
384,540,0.880134
384,560,0.751705
384,580,0.836866
384,600,0.892933
384,620,0.946220
384,640,0.989581
384,660,0.989667
384,680,0.985941
384,700,0.985242
384,720,0.988614
384,740,0.989936
384,760,0.991412
384,780,0.967333
384,800,0.979014
384,820,0.959694
384,840,0.864046
384,860,0.957796
384,880,0.987182
384,900,0.990632
384,920,0.993307
384,940,0.806945
384,960,0.764606
384,980,0.982944
384,1000,0.988358
384,1020,0.990352
384,1040,0.992491
384,1060,0.993369
384,1080,0.992584
384,1100,0.991642
384,1120,0.992335
384,1140,0.991457
384,1160,0.992171
384,1180,0.992650
384,1200,0.993477
384,1220,0.992434
384,1240,0.993457
384,1260,0.992881
384,1280,0.993687
384,1300,0.982046
384,1320,0.839885
384,1340,0.788590
384,1360,0.952099
384,1380,0.992944
384,1400,0.962396
384,1420,0.661558
384,1440,0.989564
384,1460,0.988249
384,1480,0.990128
384,1500,0.992234
384,1520,0.993095
384,1540,0.993201
384,1560,0.992863
384,1580,0.991855
384,1600,0.991612
384,1620,0.991693
384,1640,0.992033
384,1660,0.991792
384,1680,0.899101
384,1700,0.665147
384,1720,0.928666
384,1740,0.985527
384,1760,0.990556
384,1780,0.991502
384,1800,0.991733
384,1820,0.991842
384,1840,0.992619
384,1860,0.992636
384,1880,0.991531
384,1900,0.990813
384,1920,0.968211
384,1940,0.916449
384,1960,0.859759
384,1980,0.812157
384,2000,0.734134
384,2020,0.971792
384,2040,0.989950
384,2060,0.993246
384,2080,0.992899
384,2100,0.991841
384,2120,0.992031
384,2140,0.990596
384,2160,0.893866
384,2180,0.599571
384,2200,0.923250
384,2220,0.985280
384,2240,0.989170
384,2260,0.991466
384,2280,0.993727
384,2300,0.993106
384,2320,0.992331
384,2340,0.991723
384,2360,0.992605
384,2380,0.992507
384,2400,0.993385
384,2420,0.993227
384,2440,0.960968
384,2460,0.939858
384,2480,0.900553
384,2500,0.960126
384,2520,0.987781
384,2540,0.990109
384,2560,0.992584
384,2580,0.798691
384,2600,0.850974
384,2620,0.978412
384,2640,0.988490
384,2660,0.965902
384,2680,0.607786
384,2700,0.935547
384,2720,0.985784
384,2740,0.990221
384,2760,0.991816
384,2780,0.991932
384,2800,0.992342
384,2820,0.991901
384,2840,0.991827
384,2860,0.991787
384,2880,0.992325
384,2900,0.991705
384,2920,0.991722
384,2940,0.992180
384,2960,0.993034
384,2980,0.943762
384,3000,0.834463
384,3020,0.791101
384,3040,0.839856
384,3060,0.813568
384,3080,0.984904
384,3100,0.990936
384,3120,0.994169
384,3140,0.993895
384,3160,0.993326
384,3180,0.894996
384,3200,0.746800
384,3220,0.983689
384,3240,0.988791
384,3260,0.991421
384,3280,0.992809
384,3300,0.992112
384,3320,0.992565
384,3340,0.993243
384,3360,0.992498
384,3380,0.991133
384,3400,0.991747
384,3420,0.992214
384,3440,0.992948
384,3460,0.993600
384,3480,0.968255
384,3500,0.907308
384,3520,0.844307
384,3540,0.908650
384,3560,0.725940
384,3580,0.823566
384,3600,0.985476
384,3620,0.990000
384,3640,0.992857
384,3660,0.991817
384,3680,0.990839
384,3700,0.992505
384,3720,0.993285
384,3740,0.993339
384,3760,0.991642
384,3780,0.991306
384,3800,0.990889
384,3820,0.991579
384,3840,0.972989
384,3860,0.984923
384,3880,0.938003
384,3900,0.770947
384,3920,0.936566
384,3940,0.982480
384,3960,0.989027
384,3980,0.992433
384,4000,0.613316
384,4020,0.947636
384,4040,0.987105
384,4060,0.990788
384,4080,0.990600
384,4100,0.991774
384,4120,0.991663
384,4140,0.862460
384,4160,0.860227
384,4180,0.980390
384,4200,0.988963
384,4220,0.992694
384,4240,0.993224
384,4260,0.992781
384,4280,0.992742
384,4300,0.993100
384,4320,0.993214
384,4340,0.992978
384,4360,0.992781
384,4380,0.988809
384,4400,0.832328
384,4420,0.909749
384,4440,0.984014
384,4460,0.842444
384,4480,0.665913
384,4500,0.976967
384,4520,0.989673
384,4540,0.991904
384,4560,0.992009
384,4580,0.992467
384,4600,0.992178
384,4620,0.991714
384,4640,0.990479
384,4660,0.990638
384,4680,0.946146
384,4700,0.813820
384,4720,0.866803
384,4740,0.982624
384,4760,0.990017
384,4780,0.992957
384,4800,0.993403
384,4820,0.991466
384,4840,0.992042
384,4860,0.990472
384,4880,0.965238
384,4900,0.701368
384,4920,0.959612
384,4940,0.987173
384,4960,0.961402
384,4980,0.511778
384,5000,0.926656
384,5020,0.985227
384,5040,0.989004
384,5060,0.992449
384,5080,0.993569
384,5100,0.992409
384,5120,0.991639
384,5140,0.991702
384,5160,0.991778
384,5180,0.991922
384,5200,0.991634
384,5220,0.991600
384,5240,0.993470
384,5260,0.993769
384,5280,0.993167
384,5300,0.976454
384,5320,0.918327
384,5340,0.936287
384,5360,0.714029
384,5380,0.900494
384,5400,0.988729
384,5420,0.992153
384,5440,0.994150
384,5460,0.931458
384,5480,0.536832
384,5500,0.969033
384,5520,0.988506
384,5540,0.990971
384,5560,0.992618
384,5580,0.992345
384,5600,0.992997
384,5620,0.993233
384,5640,0.991624
384,5660,0.990471
384,5680,0.991629
384,5700,0.992752
384,5720,0.991624
384,5740,0.992079
384,5760,0.991272
384,5780,0.991134
384,5800,0.981985
384,5820,0.911599
384,5840,0.841074
384,5860,0.729682
384,5880,0.858424
384,5900,0.990376
384,5920,0.994307
384,5940,0.976443
384,5960,0.728040
384,5980,0.987251
384,6000,0.988478
384,6020,0.989682
384,6040,0.992471
384,6060,0.993062
384,6080,0.992481
384,6100,0.992364
384,6120,0.991622
384,6140,0.991638
384,6160,0.991245
384,6180,0.991167
384,6200,0.991829
384,6220,0.991989
384,6240,0.932739
384,6260,0.702398
384,6280,0.917450
384,6300,0.984931
384,6320,0.990114
384,6340,0.992169
384,6360,0.993014
384,6380,0.992546
384,6400,0.964138
384,6420,0.678484
384,6440,0.957984
384,6460,0.985181
384,6480,0.991319
384,6500,0.992462
384,6520,0.993125
384,6540,0.993323
384,6560,0.993046
384,6580,0.992020
384,6600,0.991729
384,6620,0.952479
384,6640,0.871253
384,6660,0.948953
384,6680,0.987029
384,6700,0.989715
384,6720,0.804079
384,6740,0.863688
384,6760,0.979377
384,6780,0.990919
384,6800,0.992409
384,6820,0.992117
384,6840,0.991326
384,6860,0.991248
384,6880,0.902725
384,6900,0.775921
384,6920,0.887267
384,6940,0.984211
384,6960,0.990832
384,6980,0.992760
384,7000,0.992729
384,7020,0.992302
384,7040,0.992107
384,7060,0.991291
384,7080,0.991775
384,7100,0.993420
384,7120,0.993182
384,7140,0.993642
384,7160,0.993070
384,7180,0.952493
384,7200,0.806550
384,7220,0.660718
384,7240,0.938731
384,7260,0.990859
384,7280,0.994060
384,7300,0.993957
384,7320,0.993649
384,7340,0.993402
384,7360,0.991315
384,7380,0.958077
384,7400,0.346624
384,7420,0.959230
384,7440,0.986774
384,7460,0.991118
384,7480,0.992935
384,7500,0.992647
384,7520,0.993555
384,7540,0.993281
384,7560,0.993194
384,7580,0.993249
384,7600,0.992364
384,7620,0.990957
384,7640,0.991869
384,7660,0.993301
384,7680,0.884541
384,7700,0.641803
384,7720,0.937175
384,7740,0.985236
384,7760,0.989414
384,7780,0.991384
384,7800,0.992150
384,7820,0.968078
384,7840,0.904414
384,7860,0.760835
384,7880,0.950819
384,7900,0.984004
384,7920,0.989628
384,7940,0.993169
384,7960,0.967095
384,7980,0.809961
384,8000,0.922090
384,8020,0.986081
384,8040,0.990480
384,8060,0.991571
384,8080,0.991839
384,8100,0.993186
384,8120,0.963591
384,8140,0.873503
384,8160,0.594863
384,8180,0.933337
384,8200,0.985621
384,8220,0.989980
384,8240,0.989813
384,8260,0.991441
384,8280,0.989763
384,8300,0.989725
384,8320,0.991340
384,8340,0.991976
384,8360,0.992748
384,8380,0.991964
384,8400,0.947597
384,8420,0.873431
384,8440,0.905893
384,8460,0.985564
384,8480,0.989579
384,8500,0.959072
384,8520,0.664369
384,8540,0.955639
384,8560,0.987150
384,8580,0.991955
384,8600,0.992191
384,8620,0.991206
384,8640,0.960581
384,8660,0.594927
384,8680,0.930857
384,8700,0.984980
384,8720,0.989953
384,8740,0.992351
384,8760,0.993363
384,8780,0.993727
384,8800,0.993081
384,8820,0.992323
384,8840,0.991480
384,8860,0.992093
384,8880,0.992279
384,8900,0.992670
384,8920,0.992665
384,8940,0.992887
384,8960,0.992411
384,8980,0.964855
